2 August 2013	Russian press hail Snowden asylum move	http://www.bbc.co.uk/news/world-europe-23548785
2 August 2013	China media: Snowden saga	http://www.bbc.co.uk/news/world-asia-china-23544649
2 August 2013	Newspaper review: Hostile reaction to new peers	http://www.bbc.co.uk/news/uk-23544759
1 August 2013	NSA spy leaks: US denounces Snowden's Russian asylum	http://www.bbc.co.uk/news/world-europe-23543807
1 August 2013	NSA spy leaks: Snowden thanks Russia for asylum	http://www.bbc.co.uk/news/world-europe-23541425
1 August 2013	NSA spy leaks: Edward Snowden leaves Moscow airport	http://www.bbc.co.uk/news/world-europe-23535524
1 August 2013	Where will Snowden end up?	http://www.bbc.co.uk/news/world-us-canada-23165992
1 August 2013	US declassifies phone-snooping order	http://www.bbc.co.uk/news/world-us-canada-23522565
31 July 2013	Wikileaks source Bradley Manning sentencing hearing begins	http://www.bbc.co.uk/news/world-us-canada-23513603
31 July 2013	Snowden's father says FBI asked him to visit his son	http://www.bbc.co.uk/news/world-europe-23514431
31 July 2013	Manning verdicts are 'dangerous precedent' - Assange	http://www.bbc.co.uk/news/world-us-canada-23512954
30 July 2013	Viewpoints: The Bradley Manning verdict	http://www.bbc.co.uk/news/world-us-canada-23511145
29 July 2013	NZ denies helping US spy on reporter	http://www.bbc.co.uk/news/world-us-canada-23493863
28 July 2013	Is China the West's friend or enemy?	http://www.bbc.co.uk/news/world-asia-23448722
28 July 2013	Hong Kong profile - Timeline	http://www.bbc.co.uk/news/world-asia-pacific-16526765
27 July 2013	Russia and US security services 'in talks' over Snowden	http://www.bbc.co.uk/news/world-europe-23468459
26 July 2013	Tweets of the week: Royal baby, Carlos Danger and Dominique Strauss-Kahn	http://www.bbc.co.uk/news/blogs-magazine-monitor-23469439
25 July 2013	Outrage is not enough for US anti-surveillance campaign	http://www.bbc.co.uk/news/world-23453429
25 July 2013	Edwards Snowden still stuck in airport	http://www.bbc.co.uk/news/world-europe-23437059
25 July 2013	US House votes to continue NSA's phone surveillance	http://www.bbc.co.uk/news/world-us-canada-23445231
24 July 2013	Bolivia leader Morales accepts apologies over plane row	http://www.bbc.co.uk/news/world-latin-america-23443196
24 July 2013	White House attacks plans to curb NSA data collection	http://www.bbc.co.uk/news/world-us-canada-23430126
19 July 2013	Russian press sympathy for Navalny	http://www.bbc.co.uk/news/world-europe-23378177
19 July 2013	Apple, Google and other tech giants demand spying openness	http://www.bbc.co.uk/news/technology-23374867
19 July 2013	China media: Snowden saga	http://www.bbc.co.uk/news/world-asia-china-23371020
18 July 2013	Life in transit: What is it like to live in an airport?	http://www.bbc.co.uk/news/magazine-23350294
17 July 2013	US lawmakers grill Obama officials on NSA surveillance	http://www.bbc.co.uk/news/world-us-canada-23351736
17 July 2013	Microsoft calls for transparency over security requests	http://www.bbc.co.uk/news/technology-23342091
17 July 2013	GCHQ use of Prism surveillance data was legal, says report	http://www.bbc.co.uk/news/uk-23341597
17 July 2013	US ties outweigh intelligence 'squabbles' - Putin	http://www.bbc.co.uk/news/world-europe-23339418
16 July 2013	Fugitive Edward Snowden applies for asylum in Russia	http://www.bbc.co.uk/news/world-europe-23328074
16 July 2013	Yahoo wins battle over Prism court papers	http://www.bbc.co.uk/news/technology-23328520
16 July 2013	Argentina politicians 'spied on'	http://www.bbc.co.uk/news/world-latin-america-23325366
15 July 2013	Fugitive Edward Snowden trapped in Russia - Putin	http://www.bbc.co.uk/news/world-europe-23318475
13 July 2013	Russia 'has not received' Snowden asylum bid	http://www.bbc.co.uk/news/world-europe-23300425
13 July 2013	US castigates Russia over NSA leaker Edward Snowden	http://www.bbc.co.uk/news/world-europe-23298644
12 July 2013	Mercosur 'to recall' envoys over Bolivia Snowden plane row	http://www.bbc.co.uk/news/world-latin-america-23297581
12 July 2013	Edward Snowden re-emerges for Moscow airport meeting	http://www.bbc.co.uk/news/world-europe-23283684
12 July 2013	NSA's access to Microsoft's services detailed	http://www.bbc.co.uk/news/technology-23285642
12 July 2013	China media: Commercial corruption	http://www.bbc.co.uk/news/world-asia-china-23282417
12 July 2013	Newspaper review: Papers angry about MPs' pay rise	http://www.bbc.co.uk/news/uk-23282354
12 July 2013	Kremlin security agency to buy typewriters 'to avoid leaks'	http://www.bbc.co.uk/news/world-europe-23282308
12 July 2013	Edward Snowden case: US rebukes China	http://www.bbc.co.uk/news/world-us-canada-23281575
11 July 2013	US allies Mexico, Chile and Brazil seek spying answers	http://www.bbc.co.uk/news/world-latin-america-23267440
11 July 2013	China media: US talks	http://www.bbc.co.uk/news/world-asia-china-23266391
11 July 2013	On the run, Snowden turns to lawyers for help	http://www.bbc.co.uk/news/magazine-23247002
10 July 2013	Syria chemical weapons 'most worrying terror threat to UK'	http://www.bbc.co.uk/news/uk-23258792
9 July 2013	US-China cyber security working group meets	http://www.bbc.co.uk/news/world-asia-china-23177538
8 July 2013	Edward Snowden case: Bolivia summons envoys over jet	http://www.bbc.co.uk/news/world-latin-america-23234116
8 July 2013	Ireland says no to arrest warrant for Edward Snowden	http://www.bbc.co.uk/news/world-europe-23234778
8 July 2013	Brazil asks US to explain internet surveillance	http://www.bbc.co.uk/news/world-latin-america-23222172
6 July 2013	Bolivia, Venezuela and Nicaragua offer Snowden asylum	http://www.bbc.co.uk/news/world-europe-23201774
5 July 2013	News tweets of the week: Wimbledon, Egypt and Satan	http://www.bbc.co.uk/news/blogs-magazine-monitor-23204476
5 July 2013	French PM Ayrault says spy programme claims 'inexact'	http://www.bbc.co.uk/news/world-europe-23201769
